300x300	5	0	30.903099	18.313724	5.886078	x2
300x300	5	1	30.903099	18.507542	5.621542	x2
300x300	5	2	30.903099	18.423595	5.686114	x2
300x300	5	3	30.903099	18.381817	5.717716	x2
300x300	5	4	30.903099	18.366633	5.892853	x2
300x300	10	0	30.903099	18.185295	11.625109	x2
300x300	10	1	30.903099	18.391522	11.652650	x2
300x300	10	2	30.903099	18.303735	11.892373	x2
300x300	10	3	30.903099	18.266951	11.852591	x2
300x300	10	4	30.903099	18.236873	11.732929	x2
300x300	20	0	30.903099	18.052330	22.337269	x2
300x300	20	1	30.903099	18.284760	22.741973	x2
300x300	20	2	30.903099	18.198177	23.720332	x2
300x300	20	3	30.903099	18.161226	22.402455	x2
300x300	20	4	30.903099	18.137330	22.369069	x2
500x500	5	0	30.907136	17.583916	17.471206	x2
500x500	5	1	30.907136	17.783186	17.369168	x2
500x500	5	2	30.907898	17.707905	17.713698	x3
500x500	5	3	30.907898	17.675655	17.596962	x3
500x500	5	4	30.907898	17.656640	18.024547	x3
500x500	10	0	30.907136	17.467327	39.807473	x2
500x500	10	1	30.907136	17.675792	37.248875	x2
500x500	10	2	30.907898	17.591813	39.768840	x3
500x500	10	3	30.907898	17.556456	40.639380	x3
500x500	10	4	30.907898	17.532631	39.560334	x3
500x500	20	0	30.907136	17.352950	87.702962	x2
500x500	20	1	30.907136	17.583044	86.342840	x2
500x500	20	2	30.907898	17.493686	86.289226	x3
500x500	20	3	30.907898	17.453735	84.718542	x3
500x500	20	4	30.907898	17.427230	86.225633	x3
800x800	5	0	30.906770	16.912262	50.243320	x3
800x800	5	1	30.906770	17.126487	49.800699	x3
800x800	5	2	30.908071	17.056069	49.506751	x2
800x800	5	3	30.908071	17.022927	51.223631	x2
800x800	5	4	30.908071	17.000005	40.749588	x2
800x800	10	0	30.906770	16.797299	119.840514	x3
800x800	10	1	30.906770	17.012714	121.608830	x3
800x800	10	2	30.908071	16.934584	118.177383	x2
800x800	10	3	30.908071	16.893241	106.121011	x2
800x800	10	4	30.908071	16.876330	98.508460	x2
800x800	20	0	30.906770	16.699095	276.625620	x3
800x800	20	1	30.906770	16.927130	283.401522	x3
800x800	20	2	30.908071	16.836363	287.584783	x2
800x800	20	3	30.908071	16.798199	225.822749	x2
800x800	20	4	30.908071	16.774357	226.223722	x2
