300x300	5.621542	18.507542
300x300	11.652650	18.391522
300x300	22.741973	18.284760
300x300	38.907658	18.189922
300x300	57.216893	18.117075
500x500	17.369168	17.783186
500x500	37.248875	17.675792
500x500	86.342840	17.583044
500x500	172.303292	17.493255
500x500	334.759367	17.408486
800x800	49.800699	17.126487
800x800	121.608830	17.012714
800x800	283.401522	16.927130
800x800	596.562914	16.846706
800x800	1215.802355	16.774777
