300x300	6.756161	18.503674
300x300	15.114724	18.391177
300x300	25.510722	18.281269
300x300	47.263956	18.190033
300x300	77.423673	18.115353
500x500	20.682119	17.784190
500x500	45.397575	17.676533
500x500	86.926391	17.582927
500x500	230.162502	17.493124
500x500	389.948285	17.409583
800x800	48.872176	17.125890
800x800	127.530324	17.012171
800x800	315.264398	16.926284
800x800	703.727674	16.847154
800x800	1422.199520	16.774135
