300x300	11.690230	444.727614
300x300	22.175668	429.585189
300x300	41.326494	418.208450
300x300	72.146827	411.056346
300x300	100.129201	407.250311
500x500	33.761980	437.306646
500x500	66.468830	419.771947
500x500	133.063733	405.021912
500x500	264.100010	393.032145
500x500	489.832776	384.123399
800x800	91.259869	430.973685
800x800	188.393684	412.912090
800x800	396.702188	396.367859
800x800	822.387671	381.803391
800x800	1597.079820	369.658299
